BE/eV	PE: 46.95 eV
279.3	1302.5
279.25	1350.0
279.2	1355.0
279.15	1287.5
279.1	1417.5
279.05	1362.5
279.0	1295.0
278.95	1275.0
278.9	1387.5
278.85	1362.5
278.8	1275.0
278.75	1345.0
278.7	1340.0
278.65	1367.5
278.6	1362.5
278.55	1360.0
278.5	1322.5
278.45	1432.5
278.4	1277.5
278.35	1420.0
278.3	1392.5
278.25	1300.0
278.2	1302.5
278.15	1287.5
278.1	1442.5
278.05	1385.0
278.0	1347.5
277.95	1365.0
277.9	1325.0
277.85	1310.0
277.8	1335.0
277.75	1397.5
277.7	1455.0
277.65	1285.0
277.6	1375.0
277.55	1365.0
277.5	1445.0
277.45	1350.0
277.4	1350.0
277.35	1367.5
277.3	1257.5
277.25	1300.0
277.2	1382.5
277.15	1405.0
277.1	1407.5
277.05	1365.0
277.0	1325.0
276.95	1352.5
276.9	1270.0
276.85	1242.5
276.8	1375.0
276.75	1342.5
276.7	1327.5
276.65	1240.0
276.6	1385.0
276.55	1257.5
276.5	1435.0
276.45	1327.5
276.4	1477.5
276.35	1282.5
276.3	1330.0
276.25	1307.5
276.2	1417.5
276.15	1280.0
276.1	1282.5
276.05	1412.5
276.0	1370.0
275.95	1187.5
275.9	1370.0
275.85	1267.5
275.8	1345.0
275.75	1307.5
275.7	1305.0
275.65	1390.0
275.6	1362.5
275.55	1425.0
275.5	1335.0
275.45	1367.5
275.4	1365.0
275.35	1285.0
275.3	1297.5
275.25	1325.0
275.2	1225.0
275.15	1402.5
275.1	1390.0
275.05	1317.5
275.0	1372.5
