BE/eV	PE: 20.0 eV
277.20000000000005	1888.0
277.0999999999999	1841.0
277.0	1951.0
276.9000000000001	1886.0
276.79999999999995	1886.0
276.70000000000005	1896.0
276.5999999999999	1857.0
276.5	1930.0
276.4000000000001	1888.0
276.29999999999995	1886.0
276.20000000000005	1905.0
276.0999999999999	1837.0
276.0	1831.0
275.9000000000001	1890.0
275.79999999999995	1875.0
275.70000000000005	1884.0
275.5999999999999	1918.0
275.5	1909.0
275.4000000000001	1894.0
275.29999999999995	1865.0
275.20000000000005	1900.0
275.0999999999999	1882.0
275.0	1851.0
274.9000000000001	1905.0
274.79999999999995	1856.0
274.70000000000005	1945.0
274.5999999999999	1963.0
274.5	1952.0
274.4000000000001	2009.0
274.29999999999995	1903.0
274.20000000000005	1872.0
274.0999999999999	1871.0
274.0	1889.0
